 Day of  Day of    Year   Slurry  Frozen  Slurry   Air    Wall   Floor    Slurry
  137     137        1   844.84    0.00    0.82    9.80    4.15    4.35    6.51
  138     138        1   855.02    0.00    0.83    9.80    4.29    4.36    6.60
  139     139        1   865.20    0.00    0.84    8.70    4.39    4.37    6.68
  140     140        1   844.84    0.00    0.82    8.80    4.52    4.35    6.73
  141     141        1   855.02    0.00    0.83    9.80    4.66    4.34    6.80
  142     142        1   875.37    0.00    0.84    9.90    4.80    4.33    6.89
  143     143        1   916.09    0.00    0.87    8.60    4.92    4.33    6.94
  144     144        1   966.98    0.00    0.91   10.10    5.05    4.32    7.00
  145     145        1   987.34    0.00    0.94   10.30    5.19    4.32    7.07
  146     146        1  1017.88    0.00    0.97    8.70    5.32    4.33    7.12
  147     147        1  1048.41    0.00    1.00   10.20    5.49    4.33    7.17
  148     148        1  1099.30    0.00    1.04    9.90    5.66    4.34    7.23
  149     149        1  1119.66    0.00    1.07   13.30    5.84    4.36    7.33
  150     150        1  1129.84    0.00    1.09   14.50    6.03    4.38    7.49
  151     151        1  1170.56    0.00    1.12   12.60    6.16    4.39    7.63
  152     152        1  1180.74    0.00    1.14   13.10    6.30    4.38    7.74
  153     153        1  1201.09    0.00    1.16   13.70    6.42    4.41    7.86
  154     154        1  1221.45    0.00    1.18   15.70    6.54    4.45    8.01
  155     155        1  1241.81    0.00    1.20   16.90    6.66    4.48    8.18
  156     156        1  1241.81    0.00    1.21   17.70    6.77    4.51    8.37
  157     157        1  1221.45    0.00    1.20   16.90    6.86    4.55    8.56
  158     158        1  1221.45    0.00    1.20   15.20    6.95    4.59    8.71
  159     159        1  1221.45    0.00    1.20   15.10    7.03    4.63    8.84
  160     160        1  1211.27    0.00    1.19   16.20    7.10    4.67    8.98
  161     161        1  1211.27    0.00    1.19   17.30    7.18    4.72    9.15
  162     162        1  1211.27    0.00    1.19   17.00    7.29    4.77    9.31
  163     163        1  1211.27    0.00    1.19   13.40    7.37    4.80    9.42
  164     164        1  1211.27    0.00    1.19   14.30    7.45    4.83    9.50
  165     165        1  1201.09    0.00    1.18   15.20    7.56    4.85    9.60
  166     166        1  1201.09    0.00    1.18   12.90    7.64    4.87    9.68
  167     167        1  1201.09    0.00    1.18   15.00    7.77    4.89    9.76
  168     168        1  1201.09    0.00    1.18   20.80    7.96    4.93    9.93
  169     169        1  1201.09    0.00    1.18   18.00    8.13    4.99   10.13
  170     170        1  1201.09    0.00    1.18   18.50    8.28    5.06   10.29
  171     171        1  1201.09    0.00    1.18   15.00    8.40    5.09   10.41
  172     172        1  1201.09    0.00    1.18   12.90    8.52    5.12   10.46
  173     173        1  1201.09    0.00    1.18   15.10    8.67    5.16   10.52
  174     174        1  1201.09    0.00    1.18   15.30    8.81    5.19   10.60
  175     175        1  1201.09    0.00    1.18   14.30    8.90    5.22   10.67
  176     176        1  1190.91    0.00    1.17   14.90    9.00    5.26   10.73
  177     177        1  1190.91    0.00    1.17   14.90    9.12    5.32   10.80
  178     178        1  1190.91    0.00    1.17   15.00    9.22    5.39   10.87
  179     179        1  1190.91    0.00    1.17   15.10    9.33    5.46   10.94
  180     180        1  1190.91    0.00    1.17   14.30    9.44    5.52   11.00
  181     181        1  1190.91    0.00    1.17   16.40    9.57    5.58   11.08
  182     182        1  1190.91    0.00    1.17   17.30    9.72    5.65   11.19
  183     183        1  1170.56    0.00    1.15   17.10    9.88    5.72   11.30
  184     184        1  1160.38    0.00    1.14   16.30   10.00    5.78   11.40
  185     185        1  1140.02    0.00    1.12   18.60   10.14    5.85   11.51
  186     186        1  1119.66    0.00    1.10   17.80   10.27    5.92   11.65
  187     187        1  1109.48    0.00    1.09   16.50   10.37    5.97   11.75
  188     188        1  1089.13    0.00    1.07   17.50   10.47    6.03   11.85
  189     189        1  1078.95    0.00    1.06   17.70   10.58    6.09   11.97
  190     190        1  1099.31    0.00    1.07   17.30   10.68    6.16   12.08
  191     191        1  1109.48    0.00    1.08   16.50   10.78    6.23   12.17
  192     192        1  1119.66    0.00    1.09   17.30   10.89    6.29   12.25
  193     193        1  1109.48    0.00    1.08   19.40   10.99    6.37   12.38
  194     194        1  1119.66    0.00    1.09   21.10   11.09    6.44   12.54
  195     195        1  1129.84    0.00    1.10   23.10   11.22    6.52   12.75
  196     196        1  1140.02    0.00    1.11   20.40   11.35    6.58   12.94
  197     197        1  1089.13    0.00    1.07   20.60   11.49    6.65   13.10
  198     198        1  1089.13    0.00    1.07   18.70   11.63    6.70   13.23
  199     199        1  1089.13    0.00    1.07   15.80   11.73    6.75   13.30
  200     200        1  1078.95    0.00    1.06   16.10   11.86    6.79   13.33
  201     201        1  1078.95    0.00    1.06   15.80   11.98    6.84   13.36
  202     202        1  1078.95    0.00    1.06   16.00   12.10    6.88   13.38
  203     203        1  1078.95    0.00    1.06   16.50   12.22    6.94   13.42
  204     204        1  1068.77    0.00    1.05   17.40   12.34    7.02   13.48
  205     205        1  1068.77    0.00    1.05   18.80   12.49    7.12   13.56
  206     206        1  1068.77    0.00    1.05   19.40   12.67    7.19   13.67
  207     207        1  1068.77    0.00    1.05   20.60   12.84    7.27   13.79
  208     208        1  1068.77    0.00    1.05   19.10   12.98    7.35   13.91
  209     209        1  1068.77    0.00    1.05   17.10   13.10    7.42   13.98
  210     210        1  1089.13    0.00    1.06   14.70   13.20    7.48   13.99
  211     211        1  1099.30    0.00    1.07   16.80   13.31    7.56   14.00
  212     212        1  1109.48    0.00    1.08   16.00   13.38    7.63   14.02
  213     213        1  1119.66    0.00    1.09   14.50   13.43    7.70   14.02
  214     214        1  1129.84    0.00    1.10   15.10   13.47    7.77   14.00
  215     215        1  1140.01    0.00    1.11   14.30   13.51    7.83   13.99
  216     216        1  1150.19    0.00    1.12   14.00   13.58    7.90   13.96
  217     217        1  1058.59    0.00    1.04   14.90   13.66    7.97   13.94
  218     218        1  1017.88    0.00    1.00   17.70   13.77    8.06   13.97
  219     219        1   977.16    0.00    0.96   15.00   13.87    8.13   13.99
  220     220        1   936.45    0.00    0.92   15.10   13.97    8.20   13.98
  221     221        1   895.73    0.00    0.88   15.80   14.08    8.25   13.99
  222     222        1   855.02    0.00    0.84   14.80   14.17    8.32   13.99
  223     223        1   814.30    0.00    0.80   15.80   14.26    8.39   13.99
  224     224        1   793.94    0.00    0.78   17.70   14.36    8.49   14.05
  225     225        1   783.76    0.00    0.77   17.10   14.46    8.58   14.12
  226     226        1   783.76    0.00    0.77   15.40   14.54    8.68   14.15
  227     227        1   783.76    0.00    0.77   15.10   14.61    8.76   14.15
  228     228        1   804.12    0.00    0.78   12.70   14.66    8.82   14.09
  229     229        1   814.30    0.00    0.79   15.80   14.75    8.89   14.06
  230     230        1   824.48    0.00    0.80   14.30   14.83    8.93   14.06
  231     231        1   834.66    0.00    0.81   14.40   14.92    8.98   14.03
  232     232        1   814.30    0.00    0.79   13.80   15.01    9.02   13.99
  233     233        1   824.48    0.00    0.80   13.40   15.06    9.08   13.94
  234     234        1   834.66    0.00    0.81   14.20   15.07    9.14   13.91
  235     235        1   793.94    0.00    0.78   15.00   15.07    9.21   13.90
  236     236        1   793.94    0.00    0.78   14.90   15.10    9.28   13.91
  237     237        1   793.94    0.00    0.78   16.40   15.16    9.36   13.94
  238     238        1   783.76    0.00    0.77   14.00   15.19    9.44   13.94
  239     239        1   783.76    0.00    0.77   14.90   15.22    9.53   13.92
  240     240        1   783.76    0.00    0.77   15.00   15.29    9.61   13.92
  241     241        1   783.76    0.00    0.77   16.30   15.35    9.69   13.95
  242     242        1   773.59    0.00    0.76   15.70   15.41    9.78   14.00
  243     243        1   773.59    0.00    0.76   15.40   15.46    9.87   14.03
  244     244        1   793.94    0.00    0.77   15.50   15.52    9.96   14.05
  245     245        1   773.59    0.00    0.76   15.40   15.59   10.05   14.07
  246     246        1   773.59    0.00    0.76   14.70   15.63   10.15   14.08
  247     247        1   793.94    0.00    0.77   13.90   15.67   10.23   14.06
  248     248        1   773.59    0.00    0.76   12.90   15.71   10.32   14.01
  249     249        1   773.59    0.00    0.76   12.40   15.74   10.39   13.94
  250     250        1   763.41    0.00    0.75   15.20   15.78   10.49   13.91
  251     251        1   763.41    0.00    0.75   18.30   15.87   10.60   13.99
  252     252        1   763.41    0.00    0.75   18.10   15.95   10.72   14.13
  253     253        1   783.76    0.00    0.76   17.30   16.02   10.84   14.23
  254     254        1   793.94    0.00    0.77   17.80   16.06   10.95   14.32
  255     255        1   804.12    0.00    0.78   15.80   16.07   11.05   14.38
  256     256        1   793.94    0.00    0.77   15.00   16.10   11.13   14.39
  257     257        1   804.12    0.00    0.78   14.90   16.11   11.21   14.39
  258     258        1   814.30    0.00    0.79   13.70   16.11   11.27   14.36
  259     259        1   814.30    0.00    0.79   13.60   16.09   11.32   14.31
  260     260        1   824.48    0.00    0.80   11.50   16.04   11.35   14.23
  261     261        1   834.66    0.00    0.81   13.00   16.00   11.39   14.14
  262     262        1   824.48    0.00    0.80   10.80   15.94   11.40   14.04
  263     263        1   834.66    0.00    0.81   10.60   15.90   11.42   13.91
  264     264        1   844.84    0.00    0.82   11.50   15.86   11.45   13.80
  265     265        1   855.02    0.00    0.83   14.40   15.84   11.47   13.76
  266     266        1   865.20    0.00    0.84   12.60   15.80   11.49   13.74
  267     267        1   875.38    0.00    0.85   14.70   15.78   11.53   13.73
  268     268        1   834.66    0.00    0.81   14.00   15.78   11.58   13.74
  269     269        1   844.84    0.00    0.82   11.60   15.76   11.60   13.69
  270     270        1   875.37    0.00    0.84   12.40   15.73   11.64   13.62
  271     271        1   895.73    0.00    0.86   15.60   15.76   11.70   13.62
  272     272        1   936.45    0.00    0.89   14.50   15.75   11.76   13.66
  273     273        1   824.48    0.00    0.81   13.20   15.68   11.82   13.65
  274     274        1   824.48    0.00    0.81   13.50   15.64   11.88   13.63
  275     275        1   824.48    0.00    0.81   13.50   15.59   11.94   13.61
  276     276        1   824.48    0.00    0.81   14.20   15.58   11.99   13.61
  277     277        1   824.48    0.00    0.81   14.60   15.60   12.06   13.62
  278     278        1   885.55    0.00    0.84   13.40   15.58   12.13   13.63
  279     279        1   936.45    0.00    0.88   12.00   15.55   12.18   13.59
  280     280        1   977.16    0.00    0.92   11.10   15.52   12.21   13.52
  281     281        1   997.52    0.00    0.95   11.10   15.48   12.24   13.45
  282     282        1  1048.41    0.00    0.99   10.00   15.44   12.28   13.36
  283     283        1  1048.41    0.00    1.01    9.10   15.38   12.30   13.25
  284     284        1  1089.13    0.00    1.04    8.10   15.31   12.32   13.13
  285     285        1  1119.66    0.00    1.07    7.60   15.25   12.35   12.99
  286     286        1  1170.56    0.00    1.11    7.80   15.17   12.37   12.86
  287     287        1  1211.27    0.00    1.15    8.60   15.09   12.40   12.75
  288     288        1  1231.63    0.00    1.18    7.20   14.99   12.44   12.64
  289     289        1  1262.17    0.00    1.21    6.70   14.90   12.45   12.52
  290     290        1  1313.06    0.00    1.25    6.00   14.78   12.46   12.39
  291     291        1  1374.13    0.00    1.30    7.70   14.68   12.47   12.28
  292     292        1  1384.31    0.00    1.33    6.70   14.59   12.48   12.18
  293     293        1  1414.85    0.00    1.36    7.10   14.49   12.48   12.08
  294     294        1  1425.03    0.00    1.38    8.40   14.40   12.49   12.00
  295     295        1  1465.74    0.00    1.41   12.30   14.36   12.52   11.97
  296     296        1  1475.92    0.00    1.43   12.40   14.32   12.55   11.98
  297     297        1  1536.99    0.00    1.47   10.30   14.25   12.57   11.98
  298     298        1  1557.35    0.00    1.50   10.40   14.16   12.58   11.95
  299     299        1  1608.24    0.00    1.54   11.60   14.07   12.58   11.94
  300     300        1  1628.60    0.00    1.57    9.30   13.94   12.58   11.92
  301     301        1  1679.49    0.00    1.61    8.40   13.83   12.59   11.87
  302     302        1  1720.21    0.00    1.65    9.00   13.72   12.60   11.83
  303     303        1  1699.85    0.00    1.66    8.20   13.62   12.62   11.78
  304     304        1  1750.75    0.00    1.69    9.60   13.56   12.64   11.74
  305     305        1  1781.28    0.00    1.72    9.70   13.50   12.68   11.71
  306     306        1  1832.18    0.00    1.76   11.10   13.45   12.72   11.70
  307     307        1  1872.89    0.00    1.80   13.70   13.43   12.76   11.71
  308     308        1  1913.61    0.00    1.84    8.70   13.36   12.79   11.71
  309     309        1  1893.25    0.00    1.85    7.80   13.26   12.80   11.67
  310     310        1  1944.14    0.00    1.88   10.10   13.18   12.84   11.63
  311     311        1  1954.32    0.00    1.90   10.90   13.10   12.88   11.62
  312     312        1  1995.04    0.00    1.93    8.60   12.99   12.91   11.60
  313     313        1  2188.43    0.00    2.04    6.40   12.87   12.92   11.55
  314     314        1  2239.32    0.00    2.12    7.70   12.78   12.94   11.50
  315     315        1  2117.18    0.00    2.08    7.50   12.71   12.95   11.45
  316     316        1  2005.22    0.00    1.97    5.80   12.60   12.96   11.39
  317     317        1  1923.79    0.00    1.89    7.20   12.52   12.95   11.33
  318     318        1  1872.89    0.00    1.84    7.70   12.45   12.94   11.28
  319     319        1  1842.36    0.00    1.81    7.20   12.38   12.93   11.23
  320     320        1  1771.10    0.00    1.74   11.30   12.35   12.93   11.20
  321     321        1  1699.85    0.00    1.67    9.10   12.30   12.94   11.20
  322     322        1  1679.50    0.00    1.65   10.40   12.26   12.96   11.18
  323     323        1  1720.21    0.00    1.67   11.40   12.20   12.99   11.19
  324     324        1  1760.93    0.00    1.70    6.30   12.12   12.99   11.16
  325     325        1  1791.46    0.00    1.73    3.80   12.01   12.99   11.07
  326     326        1  1801.64    0.00    1.75    8.10   11.94   13.01   11.00
  327     327        1  1842.36    0.00    1.78    7.10   11.86   13.02   10.95
  328     328        1  1872.89    0.00    1.81    6.40   11.77   13.02   10.90
  329     329        1  1923.78    0.00    1.85    9.00   11.69   13.02   10.86
  330     330        1  1944.14    0.00    1.88    7.50   11.60   13.03   10.83
  331     331        1  1954.32    0.00    1.90    7.40   11.52   13.03   10.79
  332     332        1  2015.39    0.00    1.94    2.40   11.40   13.01   10.71
  333     333        1  2056.11    0.00    1.98    0.10   11.28   12.97   10.59
  334     334        1  2076.47    0.00    2.01    1.20   11.14   12.95   10.46
  335     335        1  2086.64    0.00    2.03    1.00   11.02   12.92   10.34
  336     336        1  2107.00    0.00    2.05    3.50   10.91   12.92   10.24
  337     337        1  2147.72    0.00    2.08    3.50   10.82   12.91   10.15
  338     338        1  2178.26    0.00    2.11    1.80   10.70   12.88   10.06
  339     339        1  2188.43    0.00    2.13    2.70   10.60   12.83    9.97
  340     340        1  2208.79    0.00    2.15    4.20   10.49   12.78    9.90
  341     341        1  2249.51    0.00    2.18    3.90   10.39   12.75    9.83
  342     342        1  2300.40    0.00    2.22    6.60   10.29   12.73    9.78
  343     343        1  2300.40    0.00    2.24    4.70   10.21   12.70    9.74
  344     344        1  2300.40    0.00    2.25    4.20   10.10   12.66    9.68
  345     345        1  2310.58    0.00    2.26    3.00    9.99   12.64    9.62
  346     346        1  2361.48    0.00    2.29    2.20    9.86   12.60    9.54
  347     347        1  2514.16    0.00    2.38    3.50    9.74   12.57    9.47
  348     348        1  2605.77    0.00    2.47    3.70    9.63   12.54    9.41
  349     349        1  2677.01    0.00    2.55    5.50    9.53   12.53    9.36
  350     350        1  2636.30    0.00    2.57    7.60    9.46   12.52    9.34
  351     351        1  2677.02    0.00    2.60    6.40    9.38   12.51    9.33
  352     352        1  2687.19    0.00    2.62    6.70    9.31   12.49    9.30
  353     353        1  2687.19    0.00    2.63    7.20    9.26   12.48    9.29
  354     354        1  2738.09    0.00    2.66    5.60    9.19   12.46    9.26
  355     355        1  2768.63    0.00    2.69    8.00    9.12   12.45    9.25
  356     356        1  2819.52    0.00    2.73    6.00    9.01   12.44    9.23
  357     357        1  2860.23    0.00    2.77    6.20    8.89   12.42    9.21
  358     358        1  2860.23    0.00    2.79    3.90    8.76   12.39    9.17
  359     359        1  2900.95    0.00    2.82    0.80    8.60   12.33    9.11
  360     360        1  2951.84    0.00    2.86   -0.60    8.45   12.26    9.03
  361     361        1  2972.20    0.00    2.89    3.00    8.33   12.21    8.96
  362     362        1  3002.74    0.00    2.92    3.70    8.23   12.17    8.91
  363     363        1  3033.27    0.00    2.95    2.50    8.12   12.12    8.86
  364     364        1  3104.52    0.00    3.00    2.60    8.01   12.05    8.80
  365     365        1  3155.42    0.00    3.05    2.60    7.93   11.99    8.75
  366       1        2  3247.02    0.00    3.12    0.10    7.81   11.90    8.69
  367       2        2  3236.85    0.00    3.15    0.40    7.71   11.82    8.62
  368       3        2  3348.81    0.00    3.22    1.20    7.62   11.76    8.55
  369       4        2  3358.99    0.00    3.26   -0.10    7.51   11.68    8.49
  370       5        2  3379.35    0.00    3.29    0.90    7.38   11.61    8.42
  371       6        2  3389.53    0.00    3.31   -0.10    7.26   11.53    8.36
  372       7        2  3450.60    0.00    3.35    0.00    7.12   11.45    8.29
  373       8        2  3491.32    0.00    3.39   -0.20    6.98   11.38    8.22
  374       9        2  3552.39    0.00    3.44    0.20    6.87   11.32    8.16
  375      10        2  3491.31    0.00    3.43    0.80    6.76   11.25    8.10
  376      11        2  3511.67    0.00    3.44    4.10    6.65   11.21    8.05
  377      12        2  3542.21    0.00    3.46    0.70    6.52   11.14    8.01
  378      13        2  3542.21    0.00    3.47    0.20    6.40   11.04    7.95
  379      14        2  3593.11    0.00    3.50   -1.80    6.25   10.95    7.88
  380      15        2  3623.64    0.00    3.53   -3.40    6.09   10.84    7.80
  381      16        2  3633.82    0.00    3.55   -5.70    5.90   10.74    7.70
  382      17        2  3694.89    0.00    3.59   -1.20    5.75   10.68    7.62
  383      18        2  3694.89    0.00    3.61    0.00    5.62   10.60    7.55
  384      19        2  3735.61    0.00    3.64    1.60    5.53   10.54    7.50
  385      20        2  3786.50    0.00    3.68    5.30    5.47   10.50    7.48
  386      21        2  3827.22    0.00    3.72    5.20    5.41   10.45    7.46
  387      22        2  3847.57    0.00    3.75    4.20    5.36   10.40    7.45
